dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,sample_packaging_stage,sample_package_summary,seller_packaging_rule,package_count,package_size_min,package_size_max,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_exp_interval_min,student_exp_interval_max,student_exp_poly_degree,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_noise_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,primary_metric,primary_metric_value,type_typiclust_dense_decoy,krr_poly4_score_max_abs_error,krr_poly4_top_budget_overlap,type_cosine_decoy,type_useful_clean,run_seed,run_dir
hatespeech,cosine,market_typiclust_select,142,50,20,0.4,1.148667573928833,-1.148667573928833,5.833387331222184e-05,0.0633198991417884,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,10.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,20.0,11.0,,,29.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,cosine,ours_kernel_ridge_student,142,50,47,0.94,2.960488557815552,-2.960488557815552,0.0002375066251261,0.0686688870191574,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,4.0,1,ours_krr_row_exp_poly4_ctpt,good_count,47.0,25.0,0.2566337585449219,0.78,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,cosine,ours_sample_package_krr,142,50,47,0.94,2.8024611473083496,-2.8024611473083496,0.0002207601064583,0.0688263773918151,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.7948948740959167,-4.0,0.0,4,top_quantile,0.0,,,,,19.0,,10.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,47.0,21.0,0.1678066253662109,0.92,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_random_select,142,50,3,0.06,-1.0136643648147583,1.0136643648147583,-4.588007868733257e-05,-0.0041929585859179,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,12.0,9.0,6.0,5.0,1,baseline_random_noop,good_count,3.0,8.0,,,10.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_cosine_select,142,50,0,0.0,-1.17151939868927,1.17151939868927,-1.160979263659101e-05,-0.0324744433164596,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,,,,1,baseline_cosine_ctpt,good_count,0.0,,,,50.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_uncertainty_select,142,50,0,0.0,-0.587816596031189,0.587816596031189,1.7404556729161413e-07,-0.0051337475888431,1,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,11.0,6.0,5.0,17.0,1,baseline_uncertainty_poly4_ctpt,good_count,0.0,7.0,,,4.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_coreset_select,142,50,7,0.14,-1.303077220916748,1.303077220916748,-0.0001319527655141,0.0269903130829334,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_coreset_all_distances_ctpt,good_count,7.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_badge_select,142,50,3,0.06,-1.5900241136550903,1.5900241136550903,-0.0001636528904782,0.0279965847730636,1,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_badge_components_poly4_ctpt,good_count,3.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_kmeans_center_select,142,50,19,0.38,-0.9862787127494812,0.9862787127494812,4.303455170884263e-06,-0.0305862259119749,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,22.0,,2.0,1,baseline_kmeans_all_distances_ctpt,good_count,19.0,26.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,market_typiclust_select,142,50,2,0.04,0.8695919513702393,-0.8695919513702393,1.4562607248080894e-05,0.0715148225426673,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,2.0,22.0,,,7.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,ours_kernel_ridge_student,142,50,43,0.86,2.39060115814209,-2.39060115814209,0.0002050268667517,0.0536717064678669,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.0360314846038818,-4.0,0.0,4,top_quantile,0.0,,,,,23.0,,5.0,1,ours_krr_row_exp_poly4_ctpt,good_count,43.0,22.0,0.2566337585449219,0.78,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
hatespeech,all_average,ours_sample_package_krr,142,50,34,0.68,1.3076754808425903,-1.3076754808425903,0.0001349079539068,0.0298571866005659,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.7948948740959167,-4.0,0.0,4,top_quantile,0.0,,,,,19.0,,7.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,34.0,24.0,0.1740188598632812,0.88,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_random_select,242,50,8,0.16,-0.2079458236694336,0.2079458236694336,-3.933906711495183e-08,0.0007946374826133,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,6.0,3.0,34.0,3.0,1,baseline_random_noop,good_count,8.0,4.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_cosine_select,242,50,8,0.16,-0.655195951461792,0.655195951461792,1.3304948879522271e-05,-0.0016446288209408,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,50.0,1,baseline_cosine_ctpt,good_count,8.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_uncertainty_select,242,50,50,1.0,5.425893783569336,-5.425893783569336,0.000384445185773,0.0042018983513116,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,25.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,50.0,20.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_coreset_select,242,50,0,0.0,-0.5496186017990112,0.5496186017990112,-3.675103289424442e-05,0.0012501958990469,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_coreset_all_distances_ctpt,good_count,0.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_badge_select,242,50,0,0.0,-0.5131290555000305,0.5131290555000305,-2.2933483705855903e-05,0.0007122465176507,1,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_badge_components_poly4_ctpt,good_count,0.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_kmeans_center_select,242,50,50,1.0,4.1393232345581055,-4.1393232345581055,0.0002767527184914,0.0044071455486118,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,14.0,,,1,baseline_kmeans_all_distances_ctpt,good_count,50.0,36.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,market_typiclust_select,242,50,50,1.0,4.916419982910156,-4.916419982910156,0.0003416061517782,0.0042927418835461,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,50.0,29.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,ours_kernel_ridge_student,242,50,50,1.0,5.031857490539551,-5.031857490539551,0.000310008530505,0.0063142227008938,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,9.0,1,ours_krr_row_exp_poly4_ctpt,good_count,50.0,20.0,0.2205772399902343,0.9,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,noise,ours_sample_package_krr,242,50,50,1.0,5.1592936515808105,-5.1592936515808105,0.0003253459872212,0.0060629905201494,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.8784571886062622,-4.0,0.0,4,top_quantile,0.0,,,,,19.0,,11.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,50.0,20.0,0.1547975540161132,0.96,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_random_select,242,50,8,0.16,0.2904495894908905,-0.2904495894908905,3.514409036142752e-05,0.0010382074397057,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,34.0,3.0,6.0,3.0,1,baseline_random_noop,good_count,8.0,4.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_cosine_select,242,50,8,0.16,-0.655195951461792,0.655195951461792,1.3304948879522271e-05,-0.0016446288209408,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,50.0,1,baseline_cosine_ctpt,good_count,8.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_uncertainty_select,242,50,50,1.0,5.425893783569336,-5.425893783569336,0.000384445185773,0.0042018983513116,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,25.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,50.0,20.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_coreset_select,242,50,0,0.0,-1.3533074855804443,1.3533074855804443,-7.923960947664455e-05,0.0001530809677205,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_coreset_all_distances_ctpt,good_count,0.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_badge_select,242,50,0,0.0,-1.3847084045410156,1.3847084045410156,-7.453799480572343e-05,-0.0002043035055976,1,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,50.0,,1,baseline_badge_components_poly4_ctpt,good_count,0.0,,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_kmeans_center_select,242,50,50,1.0,4.1393232345581055,-4.1393232345581055,0.0002767527184914,0.0044071455486118,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,14.0,,,1,baseline_kmeans_all_distances_ctpt,good_count,50.0,36.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,market_typiclust_select,242,50,50,1.0,4.916419982910156,-4.916419982910156,0.0003416061517782,0.0042927418835461,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,50.0,29.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,ours_kernel_ridge_student,242,50,49,0.98,4.942104816436768,-4.942104816436768,0.0003013718232978,0.006384109146893,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,1.0,20.0,,9.0,1,ours_krr_row_exp_poly4_ctpt,good_count,49.0,20.0,0.2205772399902343,0.9,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,coreset_far_wrong,ours_sample_package_krr,242,50,49,0.98,4.902449131011963,-4.902449131011963,0.0002980792487505,0.0063891108147799,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.8784571886062622,-4.0,0.0,4,top_quantile,0.0,,,,1.0,21.0,,10.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,49.0,18.0,0.1547994613647461,0.92,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_random_select,242,50,8,0.16,0.3323735296726227,-0.3323735296726227,5.502462227013893e-05,0.0002221284084953,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,10.0,,2.0,1,baseline_random_noop,good_count,8.0,35.0,,,2.0,1.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_cosine_select,242,50,28,0.56,1.1599386930465698,-1.1599386930465698,-3.578066753107123e-05,0.0080042481422424,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,,1,baseline_cosine_ctpt,good_count,28.0,,,,23.0,27.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_uncertainty_select,242,50,42,0.84,5.242599010467529,-5.242599010467529,0.0003701388777699,0.0041799019090831,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,20.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,42.0,25.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_coreset_select,242,50,26,0.52,0.7404811978340149,-0.7404811978340149,6.601810309803113e-05,0.0013024025829508,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,14.0,,7.0,,1,baseline_coreset_all_distances_ctpt,good_count,26.0,,,,25.0,4.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_badge_select,242,50,20,0.4,0.3195911049842834,-0.3195911049842834,2.18117238546256e-05,0.0018133040284737,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,1.0,,7.0,,1,baseline_badge_components_poly4_ctpt,good_count,20.0,,,,33.0,9.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_kmeans_center_select,242,50,6,0.12,2.212038993835449,-2.212038993835449,0.0001478540943935,0.0031115266028791,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,8.0,,,1,baseline_kmeans_all_distances_ctpt,good_count,6.0,42.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,market_typiclust_select,242,50,19,0.38,3.0336132049560547,-3.0336132049560547,0.0001987433497561,0.003864477854222,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,12.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,19.0,38.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,ours_kernel_ridge_student,242,50,42,0.84,4.8357768058776855,-4.8357768058776855,0.0002827620483003,0.0068811108358204,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,14.0,,12.0,1,ours_krr_row_exp_poly4_ctpt,good_count,42.0,22.0,0.2205772399902343,0.92,1.0,1.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,typiclust_dense,ours_sample_package_krr,242,50,47,0.94,4.847426891326904,-4.847426891326904,0.000288963317871,0.0066208746284246,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.8784571886062622,-4.0,0.0,4,top_quantile,0.0,,,,1.0,18.0,,12.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,47.0,18.0,0.1505374908447265,0.96,1.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_random_select,242,50,8,0.16,0.373412013053894,-0.373412013053894,5.395412517827936e-05,0.0004383385239634,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,2.0,38.0,,1.0,1,baseline_random_noop,good_count,8.0,9.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_cosine_select,242,50,50,1.0,3.1067731380462646,-3.1067731380462646,5.290627450449392e-05,0.0113657061010599,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,,1,baseline_cosine_ctpt,good_count,50.0,,,,21.0,29.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_uncertainty_select,242,50,43,0.86,5.24958086013794,-5.24958086013794,0.0003703713300637,0.0041961860843002,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,28.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,43.0,17.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_coreset_select,242,50,10,0.2,-0.5095295906066895,0.5095295906066895,-8.61763965076534e-06,1.8797576558426957e-05,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,41.0,,6.0,,1,baseline_coreset_all_distances_ctpt,good_count,10.0,,,,,3.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_badge_select,242,50,17,0.34,0.0960172936320304,-0.0960172936320304,2.24947939386766e-06,0.0018908947240561,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,34.0,,6.0,,1,baseline_badge_components_poly4_ctpt,good_count,17.0,,,,3.0,7.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_kmeans_center_select,242,50,6,0.12,2.0422229766845703,-2.0422229766845703,0.0001354312844341,0.0030500376597046,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,41.0,,,1,baseline_kmeans_all_distances_ctpt,good_count,6.0,9.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,market_typiclust_select,242,50,21,0.42,3.136242628097534,-3.136242628097534,0.0002044653956545,0.0039899260737001,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,35.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,21.0,14.0,,,1.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,ours_kernel_ridge_student,242,50,45,0.9,4.8496527671813965,-4.8496527671813965,0.0002822244132403,0.0069628995843231,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,20.0,,13.0,1,ours_krr_row_exp_poly4_ctpt,good_count,45.0,15.0,0.2205772399902343,0.88,1.0,1.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,kmeans_center,ours_sample_package_krr,242,50,48,0.96,4.792550086975098,-4.792550086975098,0.0002805447438731,0.0068187401629984,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.8784571886062622,-4.0,0.0,4,top_quantile,0.0,,,,1.0,20.0,,18.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,48.0,10.0,0.1612672805786132,0.92,,1.0,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_random_select,242,50,8,0.16,0.556006133556366,-0.556006133556366,5.650282037095167e-05,0.0010388415539637,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,6.0,2.0,,36.0,1,baseline_random_noop,good_count,8.0,4.0,,,2.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_cosine_select,242,50,0,0.0,-1.7227226495742798,1.7227226495742798,-3.1106472306419164e-05,-0.0036964435130357,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,,1,baseline_cosine_ctpt,good_count,0.0,,,,50.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_uncertainty_select,242,50,50,1.0,5.389749050140381,-5.389749050140381,0.0003819191479124,0.0041829729452729,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,24.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,50.0,21.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_coreset_select,242,50,0,0.0,-1.09353768825531,1.09353768825531,-1.8974542399519123e-05,-0.0017928252927958,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,47.0,,,,1,baseline_coreset_all_distances_ctpt,good_count,0.0,,,,3.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_badge_select,242,50,0,0.0,-1.1108269691467283,1.1108269691467283,6.984472292970168e-06,-0.0031450223177671,1,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,20.0,,,,1,baseline_badge_components_poly4_ctpt,good_count,0.0,,,,30.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_kmeans_center_select,242,50,50,1.0,4.1393232345581055,-4.1393232345581055,0.0002767527184914,0.0044071455486118,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,14.0,,,1,baseline_kmeans_all_distances_ctpt,good_count,50.0,36.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,market_typiclust_select,242,50,50,1.0,4.916419982910156,-4.916419982910156,0.0003416061517782,0.0042927418835461,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,21.0,,,1,baseline_typiclust_sqrt_poly4_ctpt,good_count,50.0,29.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,ours_kernel_ridge_student,242,50,47,0.94,4.986124038696289,-4.986124038696289,0.00030219196924,0.0065187071450054,0,online_student,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,20.0,,12.0,1,ours_krr_row_exp_poly4_ctpt,good_count,47.0,18.0,0.2205772399902343,0.94,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,uncertainty_badge,ours_sample_package_krr,242,50,44,0.88,4.8638529777526855,-4.8638529777526855,0.0002930354967247,0.0064849043264985,0,online_student,0,1,2,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,2500,2,2,2500,28000,1000,0.8784571886062622,-4.0,0.0,4,top_quantile,0.0,,,,,18.0,,17.0,1,ours_krr_pkg_exp_poly4_ctpt,good_count,44.0,15.0,0.1612634658813476,0.88,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,cosine,market_random_select,242,50,8,0.16,0.1693528890609741,-0.1693528890609741,1.591563159308862e-05,0.0015070340596139,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,6.0,,3.0,1,baseline_random_noop,good_count,8.0,7.0,,,34.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,cosine,market_cosine_select,242,50,0,0.0,0.8363646864891052,-0.8363646864891052,-1.9984245227533396e-05,0.0059358342550694,1,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,,,,1,baseline_cosine_ctpt,good_count,0.0,,,,50.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,cosine,market_uncertainty_select,242,50,50,1.0,5.425893783569336,-5.425893783569336,0.000384445185773,0.0042018983513116,0,baseline_model_based,1,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,,25.0,,5.0,1,baseline_uncertainty_poly4_ctpt,good_count,50.0,20.0,,,,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
mscoco,cosine,market_coreset_select,242,50,12,0.24,0.439391553401947,-0.439391553401947,4.7585963329765946e-05,0.0010156991193071,0,baseline_feature,0,0,1,none,none,none,5000,1,1,5000,28000,1000,1.1260383129119873,-4.0,0.0,4,top_quantile,0.0,,,,7.0,,5.0,,1,baseline_coreset_all_distances_ctpt,good_count,12.0,,,,38.0,,42,paper\main_text_experiments\runs\poly4_krr_main5k\seed_42
