dataset,profile,method,purchase_ratio,purchase_total,test_auroc_mean,test_auroc_std,test_macro_f1_mean,test_macro_f1_std,test_acc_mean,test_acc_std,eval_time_mean,eval_time_std,good_count_mean,good_count_std,method_label
hateful_memes,coreset_far_wrong,ours_kernel_ridge_student,0.0025,12,0.5025656005620723,0.042311501110496856,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1258377999999235,0.028464170798857154,11.666666666666666,0.5773502691896258,Ours-online-KRR
hateful_memes,coreset_far_wrong,ours_kernel_ridge_student,0.005,25,0.513631323313783,0.019415525019169877,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953518,0.13112013333329736,0.020486245054242506,23.333333333333332,0.5773502691896255,Ours-online-KRR
hateful_memes,coreset_far_wrong,ours_kernel_ridge_student,0.01,50,0.528429939516129,0.004858507164765149,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13584260000015996,0.035483052112443174,48.0,1.0,Ours-online-KRR
hateful_memes,coreset_far_wrong,ours_kernel_ridge_student,0.02,100,0.5110408266129032,0.02163279867278771,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15342713333332839,0.015310914868975331,91.0,5.196152422706632,Ours-online-KRR
hateful_memes,coreset_far_wrong,ours_sample_package_krr,0.0025,12,0.5296794049364614,0.01050595040318305,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13624429999996815,0.008753008639045308,11.666666666666666,0.5773502691896258,Ours-online-pkg-KRR
hateful_memes,coreset_far_wrong,ours_sample_package_krr,0.005,25,0.5534213098729227,0.016330155881676956,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15144816666679614,0.0013562203888747822,23.333333333333332,0.5773502691896255,Ours-online-pkg-KRR
hateful_memes,coreset_far_wrong,ours_sample_package_krr,0.01,50,0.5399901484604106,0.030825932311587076,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13780283333320156,0.02121798083345834,48.0,1.0,Ours-online-pkg-KRR
hateful_memes,coreset_far_wrong,ours_sample_package_krr,0.02,100,0.5352635477761486,0.006680981219794009,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15820543333302337,0.00537566560442915,91.0,5.196152422706632,Ours-online-pkg-KRR
hateful_memes,cosine,market_badge_select,0.0025,12,0.5301942815249266,0.04784030699213455,0.3697478991596639,0.0,0.5866666666666667,0.0,0.12972039999992066,0.03222549695753125,12.0,0.0,BADGE
hateful_memes,cosine,market_badge_select,0.005,25,0.5354429374389053,0.029646879377658777,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1422316666667029,0.010494472145858788,23.666666666666668,2.309401076758503,BADGE
hateful_memes,cosine,market_badge_select,0.01,50,0.5251302083333332,0.008805825922176295,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13998643333313032,0.021340222276546812,30.333333333333332,9.50438495292217,BADGE
hateful_memes,cosine,market_badge_select,0.02,100,0.5383297440127076,0.041132626835515315,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1489416999999472,0.0431974246872254,30.333333333333332,9.50438495292217,BADGE
hateful_memes,cosine,market_coreset_select,0.0025,12,0.5368792766373411,0.014186151511413751,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.16229406666676974,0.023906862810867426,12.0,0.0,CoreSet
hateful_memes,cosine,market_coreset_select,0.005,25,0.5143222293499511,0.03676182713497235,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.16143856666667486,0.02976732538107277,23.666666666666668,2.309401076758503,CoreSet
hateful_memes,cosine,market_coreset_select,0.01,50,0.5336438477517107,0.03702780534007631,0.3697478991596639,0.0,0.5866666666666667,0.0,0.21246066666647792,0.0434895201377149,30.333333333333332,9.50438495292217,CoreSet
hateful_memes,cosine,market_coreset_select,0.02,100,0.5207188569159336,0.007864153328344895,0.3697478991596639,0.0,0.5866666666666667,0.0,0.22422616666638837,0.03084188645802746,33.666666666666664,10.408329997330664,CoreSet
hateful_memes,cosine,market_cosine_select,0.0025,12,0.5380251863391984,0.01200882060412381,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1595589666667365,0.021683340563830842,0.0,0.0,Cosine
hateful_memes,cosine,market_cosine_select,0.005,25,0.5276810697702835,0.043466553373904045,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1516233666667782,0.0013295462471261876,0.0,0.0,Cosine
hateful_memes,cosine,market_cosine_select,0.01,50,0.5329545454545453,0.03432573226697495,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1316500000001118,0.03124538166868383,0.0,0.0,Cosine
hateful_memes,cosine,market_cosine_select,0.02,100,0.527258064516129,0.03917065369505295,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1375167000002572,0.03320612717471875,0.0,0.0,Cosine
hateful_memes,cosine,market_kmeans_center_select,0.0025,12,0.5474244715298143,0.02129559654813619,0.3697478991596639,0.0,0.5866666666666667,0.0,0.147844500000095,0.004725931397229665,1.0,1.7320508075688772,KMeans
hateful_memes,cosine,market_kmeans_center_select,0.005,25,0.5472652431573802,0.006532856435332486,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1521257666668134,0.0052085660065218625,5.666666666666667,1.1547005383792515,KMeans
hateful_memes,cosine,market_kmeans_center_select,0.01,50,0.5522708180596285,0.013735412519412129,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953518,0.1382589333329633,0.024447216040125692,14.333333333333334,3.214550253664318,KMeans
hateful_memes,cosine,market_kmeans_center_select,0.02,100,0.5460182215298143,0.039422745521667794,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.14398946666642579,0.02223726061601669,32.0,2.6457513110645907,KMeans
hateful_memes,cosine,market_random_select,0.0025,12,0.5381327895894429,0.023656761202275972,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953518,0.14526846666649357,0.04683415825667928,2.0,0.0,Random
hateful_memes,cosine,market_random_select,0.005,25,0.5309591122922775,0.04244419666530917,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.13128593333325017,0.03198204044606239,3.0,1.0,Random
hateful_memes,cosine,market_random_select,0.01,50,0.5447999144672532,0.007886908386135458,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14079310000033723,0.024848661060672173,6.0,1.0,Random
hateful_memes,cosine,market_random_select,0.02,100,0.48858932062561095,0.028450765265857422,0.3182178531790074,0.044626328877428706,0.4711111111111111,0.10007404665953516,0.14252976666678782,0.07548760294974652,9.666666666666666,2.0816659994661326,Random
hateful_memes,cosine,market_typiclust_select,0.0025,12,0.5258147757820137,0.01757245375931599,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1546781000000313,0.04945360582592996,0.0,0.0,TypiClust
hateful_memes,cosine,market_typiclust_select,0.005,25,0.5418610245601173,0.010923453256006887,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1650888666667924,0.04176530757197137,0.0,0.0,TypiClust
hateful_memes,cosine,market_typiclust_select,0.01,50,0.5316569678641251,0.0075438295346355495,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14977846666655145,0.004517427508871738,3.3333333333333335,2.3094010767585034,TypiClust
hateful_memes,cosine,market_typiclust_select,0.02,100,0.5386301777859238,0.028063025278851822,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.13803370000005086,0.03485084163339281,9.666666666666666,6.429100507328636,TypiClust
hateful_memes,cosine,ours_kernel_ridge_student,0.0025,12,0.5022421034946237,0.04267209524868498,0.3697478991596639,0.0,0.5866666666666667,0.0,0.11079053333317762,0.034007620957793645,11.666666666666666,0.5773502691896255,Ours-online-KRR
hateful_memes,cosine,ours_kernel_ridge_student,0.005,25,0.5100866782746823,0.03740182379132002,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953518,0.1542091333332488,0.055681208787687744,22.333333333333332,1.5275252316519465,Ours-online-KRR
hateful_memes,cosine,ours_kernel_ridge_student,0.01,50,0.5240616599462365,0.01152504645395117,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13151490000003221,0.03566471810578009,41.333333333333336,4.725815626252608,Ours-online-KRR
hateful_memes,cosine,ours_kernel_ridge_student,0.02,100,0.5148283999266862,0.028556560937544093,0.3697478991596639,0.0,0.5866666666666667,0.0,0.18192040000030826,0.03922123843504622,77.66666666666667,11.015141094572204,Ours-online-KRR
hateful_memes,cosine,ours_sample_package_krr,0.0025,12,0.5263423295454546,0.01702169649394525,0.3697478991596639,0.0,0.5866666666666667,0.0,0.16817660000015167,0.04771320565659397,11.666666666666666,0.5773502691896255,Ours-online-pkg-KRR
hateful_memes,cosine,ours_sample_package_krr,0.005,25,0.5491589534457478,0.010427954064863468,0.3697478991596639,0.0,0.5866666666666667,0.0,0.16868426666648392,0.03526508124953007,22.333333333333332,1.5275252316519465,Ours-online-pkg-KRR
hateful_memes,cosine,ours_sample_package_krr,0.01,50,0.5449078995601173,0.02851966159073405,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13535379999999952,0.020986331414764255,41.333333333333336,4.725815626252608,Ours-online-pkg-KRR
hateful_memes,cosine,ours_sample_package_krr,0.02,100,0.5352723301564027,0.0035558008335376417,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15932649999983062,0.0032715963140786605,77.66666666666667,11.015141094572204,Ours-online-pkg-KRR
hateful_memes,kmeans_center,market_badge_select,0.0025,12,0.551240988514174,0.017252139876091272,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15233900000005932,0.009444647776793337,12.0,0.0,BADGE
hateful_memes,kmeans_center,market_badge_select,0.005,25,0.5370256750977517,0.03061924932133997,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1735524000002139,0.020468607556274224,25.0,0.0,BADGE
hateful_memes,kmeans_center,market_badge_select,0.01,50,0.5246986498044967,0.022874609927041874,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.13653280000016813,0.013987717304357454,40.666666666666664,8.020806277010644,BADGE
hateful_memes,kmeans_center,market_badge_select,0.02,100,0.555853341886608,0.027710874420155813,0.3697478991596639,0.0,0.5866666666666667,0.0,0.20583723333311346,0.033553983989501004,51.333333333333336,14.364307617610162,BADGE
hateful_memes,kmeans_center,market_coreset_select,0.0025,12,0.5369002779814273,0.014224910488131513,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.15614716666656628,0.02609916056771921,12.0,0.0,CoreSet
hateful_memes,kmeans_center,market_coreset_select,0.005,25,0.5202015365347018,0.040898474383886115,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.17431326666671035,0.027058593444924336,25.0,0.0,CoreSet
hateful_memes,kmeans_center,market_coreset_select,0.01,50,0.520270420943304,0.050294765953820944,0.3697478991596639,0.0,0.5866666666666667,0.0,0.17123590000013186,0.03132747842421135,38.666666666666664,9.073771725877467,CoreSet
hateful_memes,kmeans_center,market_coreset_select,0.02,100,0.516983214198436,0.03397611841851778,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1873330666664211,0.0273711801895706,41.0,9.539392014169456,CoreSet
hateful_memes,kmeans_center,market_cosine_select,0.0025,12,0.5396397696725318,0.012977712501816587,0.3697478991596639,0.0,0.5866666666666667,0.0,0.16269823333323072,0.023847945889827103,12.0,0.0,Cosine
hateful_memes,kmeans_center,market_cosine_select,0.005,25,0.519642366202346,0.02590421808697204,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14054720000012816,0.021303307873000714,25.0,0.0,Cosine
hateful_memes,kmeans_center,market_cosine_select,0.01,50,0.5187362536656891,0.05070989577707984,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1378306333332754,0.020271307072324544,49.666666666666664,0.5773502691896263,Cosine
hateful_memes,kmeans_center,market_cosine_select,0.02,100,0.5140308070625611,0.01876439388113112,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13262516666691224,0.026793714007743163,90.0,7.211102550927978,Cosine
hateful_memes,kmeans_center,market_kmeans_center_select,0.0025,12,0.5427919568670577,0.019833648662460044,0.3697478991596639,0.0,0.5866666666666667,0.0,0.19557910000018333,0.04050598463984528,0.0,0.0,KMeans
hateful_memes,kmeans_center,market_kmeans_center_select,0.005,25,0.5429167430351907,0.0023740966137714955,0.3697478991596639,0.0,0.5866666666666667,0.0,0.17588543333340564,0.03992992548948522,0.0,0.0,KMeans
hateful_memes,kmeans_center,market_kmeans_center_select,0.01,50,0.5459724767839688,0.0292749043023691,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14525226666683008,0.01634650241816854,1.0,1.0,KMeans
hateful_memes,kmeans_center,market_kmeans_center_select,0.02,100,0.550764678030303,0.022342824695510067,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.17081749999942983,0.05299305112757768,3.0,3.605551275463989,KMeans
hateful_memes,kmeans_center,market_random_select,0.0025,12,0.5386068090175953,0.020118523193716674,0.3697478991596639,0.0,0.5866666666666667,0.0,0.17038199999994197,0.03479136632294135,2.0,0.0,Random
hateful_memes,kmeans_center,market_random_select,0.005,25,0.525710761852395,0.02670935370540457,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1296378333333147,0.016472239974108228,3.0,1.0,Random
hateful_memes,kmeans_center,market_random_select,0.01,50,0.54010829056696,0.008111603575206842,0.3697478991596639,0.0,0.5866666666666667,0.0,0.13940006666643964,0.020939847016818083,6.0,1.0,Random
hateful_memes,kmeans_center,market_random_select,0.02,100,0.5133770924975563,0.05245926360435511,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1760083666667924,0.05631672849957708,9.666666666666666,2.0816659994661326,Random
hateful_memes,kmeans_center,market_typiclust_select,0.0025,12,0.5362187652737047,0.008697287505442177,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15507089999997936,0.0076801138943016125,0.0,0.0,TypiClust
hateful_memes,kmeans_center,market_typiclust_select,0.005,25,0.5420449199657869,0.0107955458623418,0.3182178531790074,0.044626328877428706,0.47111111111111104,0.10007404665953516,0.1334719333332638,0.022960570558384796,0.0,0.0,TypiClust
hateful_memes,kmeans_center,market_typiclust_select,0.01,50,0.519402110826002,0.003702752711828707,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.13527473333336573,0.06874586348235534,0.0,0.0,TypiClust
hateful_memes,kmeans_center,market_typiclust_select,0.02,100,0.5254938752443793,0.01418129910443995,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.16963726666654108,0.00708897545834521,2.3333333333333335,4.041451884327381,TypiClust
hateful_memes,kmeans_center,ours_kernel_ridge_student,0.0025,12,0.5129026912267839,0.026269645844017586,0.3697478991596639,0.0,0.5866666666666667,0.0,0.16959619999988715,0.03684396102552729,6.333333333333333,1.5275252316519468,Ours-online-KRR
hateful_memes,kmeans_center,ours_kernel_ridge_student,0.005,25,0.5080519153225806,0.034465411550898335,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953518,0.12740779999997656,0.02781525853586635,10.0,1.0,Ours-online-KRR
hateful_memes,kmeans_center,ours_kernel_ridge_student,0.01,50,0.5252357496334311,0.0011302694615891438,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1523966333334101,0.06265871065494454,18.333333333333332,3.511884584284246,Ours-online-KRR
hateful_memes,kmeans_center,ours_kernel_ridge_student,0.02,100,0.5097694434261973,0.025519628078026484,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.15325819999998197,0.01984762644310179,31.333333333333332,8.326663997864532,Ours-online-KRR
hateful_memes,kmeans_center,ours_sample_package_krr,0.0025,12,0.5285518236803519,0.008506629477716535,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14377510000000862,0.027671564408308435,6.333333333333333,1.5275252316519468,Ours-online-pkg-KRR
hateful_memes,kmeans_center,ours_sample_package_krr,0.005,25,0.5180086143695015,0.043368447981161753,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14553566666669815,0.010650277418942847,10.0,1.0,Ours-online-pkg-KRR
hateful_memes,kmeans_center,ours_sample_package_krr,0.01,50,0.5428826063049854,0.02662301433483057,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14282870000003334,0.021462958855394204,18.333333333333332,3.511884584284246,Ours-online-pkg-KRR
hateful_memes,kmeans_center,ours_sample_package_krr,0.02,100,0.5365116385630498,0.010245242354213948,0.3697478991596639,0.0,0.5866666666666667,0.0,0.16505546666667215,0.003750705787402037,31.333333333333332,8.326663997864532,Ours-online-pkg-KRR
