dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_noise_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,primary_metric,primary_metric_value,type_typiclust_dense_decoy,ckks_reference_rows,ckks_reference_dim,ckks_reference_package_size,ckks_rows_per_second_mean,ckks_est_encrypted_compute_ms,ckks_scaled_from_reference_ms,ckks_ref_encrypted_compute_ms_mean,ckks_ref_rows_per_second_mean,ckks_ref_scored_objects_per_second_mean,ckks_ref_output_ciphertext_bytes_mean,ckks_ref_ct_pt_mults_mean,ckks_ref_rotations_mean,ckks_ref_additions_mean,ckks_ref_rescales_mean,ckks_ref_scored_objects,ckks_ref_raw_rows_per_scored_object,type_cosine_decoy,type_useful_clean,run_seed,run_dir,purchase_ratio,purchase_total,ratio_market_size
hateful_memes,typiclust_dense,market_coreset_select,42,25,25,1.0,3.0647552013397217,-3.0647552013397217,0.000546371913515,-0.0190198291093111,0,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1357095999997,0.4731000274926686,0.2924528301886792,0.4133333333333333,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,typiclust_dense,market_badge_select,42,25,25,1.0,3.0670056343078613,-3.0670056343078613,0.0005470180767588,-0.0190844386816024,0,baseline_model_based,1,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1541861999999128,0.5147949505131965,0.3697478991596639,0.5866666666666667,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,typiclust_dense,market_kmeans_center_select,42,25,0,0.0,-0.1303367763757705,0.1303367763757705,-5.691051683243131e-06,0.0028780153952538,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1467642999996314,0.5462016587243401,0.3697478991596639,0.5866666666666667,,5.0,,,0,,good_count,0.0,20.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,typiclust_dense,market_typiclust_select,42,25,0,0.0,-0.5961557626724243,0.5961557626724243,-3.9825437852414325e-05,-0.0027904266025871,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.0980631000002176,0.5311514846041056,0.2924528301886792,0.4133333333333333,,7.0,,,0,,good_count,0.0,18.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,typiclust_dense,ours_kernel_ridge_student,42,25,10,0.4,1.715242862701416,-1.715242862701416,0.0001612329506315,0.0192796532064676,0,online_student,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1302628000003096,0.5128003574046921,0.3697478991596639,0.5866666666666667,,5.0,,2.0,1,ours_student_row_ctpt,good_count,10.0,18.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,typiclust_dense,ours_sample_package_krr,42,25,10,0.4,1.715242862701416,-1.715242862701416,0.0001612329506315,0.0192796532064676,0,online_student,0,1,4,1250,28000,1000,0.9174745082855223,top_quantile,0.1523032999998577,0.5408935117302053,0.3697478991596639,0.5866666666666667,,5.0,,2.0,1,ours_student_pkg_ctpt,good_count,10.0,18.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_random_select,42,25,3,0.12,-0.1110346391797065,0.1110346391797065,3.722429391928017e-05,-0.0048207058571279,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1133856000001287,0.5011640854105572,0.3697478991596639,0.5866666666666667,1.0,17.0,,1.0,0,,good_count,3.0,6.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_cosine_select,42,25,25,1.0,2.704385757446289,-2.704385757446289,0.0003585171652957,0.0074583520181477,0,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.151462100000117,0.4897527950879765,0.3697478991596639,0.5866666666666667,,,,1.0,0,,good_count,25.0,,,,,,,,,,,,,,,,,,14.0,10.0,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_coreset_select,42,25,25,1.0,3.1139180660247803,-3.1139180660247803,0.0005534338997676,-0.0190829001367092,0,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1430749999999534,0.4731437866568915,0.2924528301886792,0.4133333333333333,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_badge_select,42,25,25,1.0,3.0670056343078613,-3.0670056343078613,0.0005470180767588,-0.0190844386816024,0,baseline_model_based,1,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1658578999999918,0.5147949505131965,0.3697478991596639,0.5866666666666667,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_kmeans_center_select,42,25,0,0.0,-0.8158939480781555,0.8158939480781555,-5.661010800395161e-05,-0.0053338683210313,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1537618000002112,0.5408206561583577,0.3697478991596639,0.5866666666666667,,16.0,,,0,,good_count,0.0,9.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,market_typiclust_select,42,25,0,0.0,-0.7117541432380676,0.7117541432380676,-4.1804312786553055e-05,-0.0054381643421947,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.110987699999896,0.5349942723607038,0.2924528301886792,0.4133333333333333,,19.0,,,0,,good_count,0.0,6.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,ours_kernel_ridge_student,42,25,9,0.36,1.323036789894104,-1.323036789894104,0.0001354861306026,0.0139347622171044,1,online_student,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1333018000000265,0.5088214809384164,0.3697478991596639,0.5866666666666667,,18.0,,1.0,1,ours_student_row_ctpt,good_count,9.0,6.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,kmeans_center,ours_sample_package_krr,42,25,9,0.36,1.323036789894104,-1.323036789894104,0.0001354861306026,0.0139347622171044,1,online_student,0,1,4,1250,28000,1000,0.9174745082855223,top_quantile,0.151668299999983,0.5272997617302053,0.3697478991596639,0.5866666666666667,,18.0,,1.0,1,ours_student_pkg_ctpt,good_count,9.0,6.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_random_select,42,25,3,0.12,-0.1859938502311706,0.1859938502311706,9.0861321950797e-06,-0.0014038366498425,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.094542199999978,0.4917027126099706,0.2924528301886792,0.4133333333333333,4.0,2.0,,18.0,0,,good_count,3.0,,,,,,,,,,,,,,,,,,1.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_cosine_select,42,25,0,0.0,-1.3753790855407717,1.3753790855407717,-0.0001012587526929,-0.0114442417398095,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1504542000002402,0.5197241568914956,0.3697478991596639,0.5866666666666667,,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,25.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_coreset_select,42,25,0,0.0,-0.9052186608314514,0.9052186608314514,-1.2927055649925023e-05,-0.0160228889435529,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1806111999999302,0.5250201612903226,0.3697478991596639,0.5866666666666667,19.0,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,6.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_badge_select,42,25,0,0.0,-1.0242871046066284,1.0242871046066284,-2.7811527615995143e-05,-0.0162943415343761,1,baseline_model_based,1,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1554934999999204,0.5151092833577713,0.3697478991596639,0.5866666666666667,9.0,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,16.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_kmeans_center_select,42,25,12,0.48,1.548748016357422,-1.548748016357422,0.0001355194981442,0.0198368616402149,0,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1336787000000185,0.5422023918621701,0.2924528301886792,0.4133333333333333,,5.0,,14.0,0,,good_count,12.0,6.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,market_typiclust_select,42,25,7,0.28,1.017932415008545,-1.017932415008545,8.320808410644531e-05,0.0159418396651744,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1444031999999424,0.5317029417155426,0.2924528301886792,0.4133333333333333,,3.0,,14.0,0,,good_count,7.0,4.0,,,,,,,,,,,,,,,,,4.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,ours_kernel_ridge_student,42,25,15,0.6,2.1458466053009038,-2.1458466053009038,0.0002055907243629,0.0220718868076801,0,online_student,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1318712000002051,0.5176532716275659,0.3697478991596639,0.5866666666666667,,5.0,,13.0,1,ours_student_row_ctpt,good_count,15.0,7.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,uncertainty_badge,ours_sample_package_krr,42,25,15,0.6,2.1458466053009038,-2.1458466053009038,0.0002055907243629,0.0220718868076801,0,online_student,0,1,4,1250,28000,1000,0.9174745082855223,top_quantile,0.1459407000002102,0.5507897269061584,0.3697478991596639,0.5866666666666667,,5.0,,13.0,1,ours_student_pkg_ctpt,good_count,15.0,7.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_random_select,42,25,3,0.12,-0.3324342370033264,0.3324342370033264,7.939338502183091e-06,-0.0050179986283183,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.0943689999999151,0.4933163031524926,0.2924528301886792,0.4133333333333333,1.0,,,1.0,0,,good_count,3.0,6.0,,,,,,,,,,,,,,,,,17.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_cosine_select,42,25,0,0.0,-0.1159042865037918,0.1159042865037918,-2.4824143110890876e-05,0.0069134319201111,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1518510000000787,0.4775311583577712,0.3697478991596639,0.5866666666666667,,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,25.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_coreset_select,42,25,25,1.0,3.152668237686157,-3.152668237686157,0.0005608248757198,-0.0194814465939998,0,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1273323000000346,0.472346728372434,0.2924528301886792,0.4133333333333333,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_badge_select,42,25,25,1.0,3.152668237686157,-3.152668237686157,0.0005608248757198,-0.0194814447313547,0,baseline_model_based,1,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.148194500000045,0.5150107679618768,0.3697478991596639,0.5866666666666667,,,25.0,,0,,good_count,25.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_kmeans_center_select,42,25,5,0.2,-1.3360742330551147,1.3360742330551147,-4.383802297525108e-05,-0.0213923025876283,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1512222000001202,0.5533266129032258,0.3697478991596639,0.5866666666666667,,2.0,,,0,,good_count,5.0,23.0,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,market_typiclust_select,42,25,0,0.0,-1.2606903314590454,1.2606903314590454,-7.955550972837955e-05,-0.0125909587368369,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1339750000001913,0.5306298112170088,0.2924528301886792,0.4133333333333333,,,,,0,,good_count,0.0,11.0,,,,,,,,,,,,,,,,,14.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,ours_kernel_ridge_student,42,25,21,0.84,2.12660813331604,-2.12660813331604,0.0002183365868404,0.0191316902637481,0,online_student,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.2106217000000469,0.5139055626832845,0.3697478991596639,0.5866666666666667,,9.0,,6.0,1,ours_student_row_ctpt,good_count,21.0,10.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,cosine,ours_sample_package_krr,42,25,21,0.84,2.12660813331604,-2.12660813331604,0.0002183365868404,0.0191316902637481,0,online_student,0,1,4,1250,28000,1000,0.9174745082855223,top_quantile,0.1496110999996744,0.5381465359237536,0.3697478991596639,0.5866666666666667,,9.0,,6.0,1,ours_student_pkg_ctpt,good_count,21.0,10.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,all_average,market_random_select,42,25,3,0.12,-0.8210340738296509,0.8210340738296509,-7.832049959688447e-06,-0.0147931752726435,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.0992455000000518,0.4990721224340175,0.2924528301886792,0.4133333333333333,5.0,3.0,4.0,4.0,0,,good_count,3.0,6.0,,,,,,,,,,,,,,,,,3.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,all_average,market_cosine_select,42,25,0,0.0,-1.5219221115112305,1.5219221115112305,-7.504701352445409e-05,-0.0202911421656608,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.1599804000002223,0.5221982679618768,0.3697478991596639,0.5866666666666667,,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,25.0,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
hateful_memes,all_average,market_coreset_select,42,25,1,0.04,-0.8842667937278748,0.8842667937278748,-0.0001709437347017,0.0147331366315484,1,baseline_feature,0,0,1,5000,28000,1000,0.9174745082855223,top_quantile,0.2399323999998159,0.509923249633431,0.3697478991596639,0.5866666666666667,,,25.0,,0,,good_count,1.0,,,,,,,,,,,,,,,,,,,,42,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p005_seed_42,0.005,25,5000
